DUID,TIME,REGION,REASON,REASON_old
SWAN_E,2025-06-29 20:37:00,QLD1,CHANGE IN NSW GENERATION PD@2100 -87MW: PD 2030 v PD 2100-SL,
SWAN_E,2025-06-29 20:46:12,QLD1,SYC Level Management - Rebalance Portfolio - SL,
W/HOE#2,2025-06-29 20:46:12,QLD1,SYC Level Management - Rebalance Portfolio - SL,
W/HOE#2,2025-06-29 22:42:53,QLD1,SYC Level Management - Changed Unit Configuration - SL,
GSTONE3,2025-06-29 23:00:27,QLD1,Unit commitment-Unit RTS revised-SL,
GSTONE3,2025-06-29 23:02:34,QLD1,Unit commitment-Unit RTS revised-SL,
CPP_4,2025-06-29 23:19:25,QLD1,Coal cv - SL,
LNGS1,2025-06-29 02:38:33,VIC1,02:38:32 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
LNGS2,2025-06-29 02:38:58,VIC1,02:38:58 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
LNGS1,2025-06-29 05:20:39,VIC1,05:20:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-29 05:22:53,VIC1,05:22:53 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
WKIEWA1,2025-06-29 05:38:49,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
VPGS4,2025-06-29 07:05:06,VIC1,07:05:05 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-29 07:05:29,VIC1,07:05:28 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS6,2025-06-29 07:10:57,VIC1,07:10:56 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-29 07:11:18,VIC1,07:11:17 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-29 07:11:56,VIC1,07:11:56 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-29 07:12:22,VIC1,07:12:22 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK11,2025-06-29 08:18:20,VIC1,INC NEM DEM 5PD 23682 MW > 30PD 23285 MW @ 0830 SL,
WKIEWA1,2025-06-29 08:39:54,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
VPGS2,2025-06-29 08:48:41,VIC1,08:48:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
MORTLK11,2025-06-29 08:52:56,VIC1,INC QLD DEM 5PD 6032 MW > 30PD 5945 MW @ 0900SL,
LOYYB2,2025-06-29 09:13:14,VIC1,offloading requirements. SL,
LOYYB1,2025-06-29 09:14:00,VIC1,offloading requirements. SL,
MORTLK11,2025-06-29 09:49:52,VIC1,INC QLD DEM 5PD 5959 MW > 30PD 5773 MW @ 1000 SL,
MORTLK11,2025-06-29 10:16:33,VIC1,Change in avail - ambient conditions SL,
MORTLK11,2025-06-29 10:26:30,VIC1,Change in avail - ambient conditions SL,
MURRAY,2025-06-29 10:27:26,VIC1,10:20:04 A VIC-NSW 5MIN ACTUAL Price Separation $78.75 HIGHER THAN 5MIN PD 10:25@10:16 ($88.12) - SL,
WKIEWA1,2025-06-29 10:27:39,VIC1,060 Increased water avail~601 Pondage limitations,
MURRAY,2025-06-29 10:48:37,VIC1,10:41:00 A VIC 5MIN PD Price $35.96 HIGHER THAN 5MIN PD 10:55@10:36 ($232.36) - SL,
WKIEWA1,2025-06-29 12:17:01,VIC1,070 Reduced water avail~701 Pondage limitations,
MURRAY,2025-06-29 13:11:31,VIC1,13:11:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
MURRAY,2025-06-29 13:13:19,VIC1,12:33:00 A VIC-NSW 30MIN PD Price Separation $35.02 HIGHER THAN 30MIN PD 14:30@12:02 ($35.78) - SL,
MORTLK11,2025-06-29 13:23:27,VIC1,INC NEM DEM 5PD 20011 MW > 30PD 19469 MW @ 1400 SL,
NPS,2025-06-29 13:33:34,VIC1,adj avail - response to D+1 PD conditions SL,
WKIEWA1,2025-06-29 13:57:01,VIC1,060 Increased water avail~601 Pondage limitations,
WKIEWA2,2025-06-29 13:57:28,VIC1,060 Increased water avail~601 Pondage limitations,
MURRAY,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
VPGS1,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
VPGS3,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
VPGS4,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
VPGS5,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
VPGS6,2025-06-29 14:33:59,VIC1,14:03:00 A NSW 30MIN PD Price $42.82 HIGHER THAN 30MIN PD 17:30@13:33 ($342.81) - SL,
MORTLK11,2025-06-29 15:13:20,VIC1,INC NEM DEM 5PD 23971 MW > 30PD 23136 MW @ 1600 SL,
AGLSOM,2025-06-29 15:37:58,VIC1,010 Unexpected/plant limits~108 load/ramp variation during RTS,
LNGS2,2025-06-29 15:43:32,VIC1,15:43:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
MORTLK12,2025-06-29 15:45:16,VIC1,INC NEM DEM 5PD 25388 MW > 30PD 24525 MW @ 1630 SL,
LNGS2,2025-06-29 15:56:33,VIC1,15:56:21 P GT12 FORCED OUTAGE - REBALANCE PORTFOLIO - SL,
MURRAY,2025-06-29 15:56:33,VIC1,15:56:21 P GT12 FORCED OUTAGE - REBALANCE PORTFOLIO - SL,
WKIEWA1,2025-06-29 16:03:27,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
WKIEWA2,2025-06-29 16:03:27,VIC1,070 Reduced water avail~704 inflow chg affecting pondage levels,
LNGS1,2025-06-29 16:17:00,VIC1,16:16:59 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-29 16:22:03,VIC1,16:22:01 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-29 16:23:25,VIC1,16:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VPGS4,2025-06-29 16:28:14,VIC1,16:28:13 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-29 16:31:32,VIC1,16:31:31 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS6,2025-06-29 16:35:09,VIC1,16:35:08 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS6,2025-06-29 16:35:44,VIC1,16:35:44 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-29 16:36:52,VIC1,16:36:31 P GT12 OUTAGE EXTENDED - REBALANCE PORTFOLIO - SL,
VPGS6,2025-06-29 16:36:57,VIC1,16:36:57 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
AGLSOM,2025-06-29 16:38:31,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure,
VPGS3,2025-06-29 16:41:20,VIC1,16:41:20 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
AGLSOM,2025-06-29 16:42:01,VIC1,010 Unexpected/plant limits~106 Aux/Plant failure - SL,
VPGS2,2025-06-29 16:47:21,VIC1,16:47:20 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE,
VPGS6,2025-06-29 16:47:59,VIC1,16:47:58 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
AGLSOM,2025-06-29 16:48:43,VIC1,030 Increase in avail cap~301 plant limit lifted,
VPGS2,2025-06-29 16:54:37,VIC1,16:54:36 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-29 16:57:04,VIC1,16:57:03 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MURRAY,2025-06-29 16:58:37,VIC1,16:56:00 A NSW 5MIN PD Price $71.22 HIGHER THAN 30MIN PD 17:30@16:33 ($322.18) - SL,
NPS,2025-06-29 17:03:55,VIC1,"Adj bands - chg in mainland gen semi-sched for DI 17:10, 1458 vs 1888 MW at DI 17:05 P5 run SL",
VPGS2,2025-06-29 17:13:32,VIC1,17:13:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
MCKAY1,2025-06-29 17:17:43,VIC1,010 Unexpected/plant limits~avoid rough running band,
VPGS2,2025-06-29 17:18:45,VIC1,17:18:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
WKIEWA1,2025-06-29 17:24:41,VIC1,070 Reduced water avail~701 Pondage limitations,
WKIEWA2,2025-06-29 17:24:41,VIC1,070 Reduced water avail~701 Pondage limitations,
LNGS2,2025-06-29 17:26:26,VIC1,17:26:08 P GT12 FORCED OUTAGE CLOSED - SL,
VPGS2,2025-06-29 17:28:30,VIC1,17:28:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
MURRAY,2025-06-29 17:29:36,VIC1,17:29:15 P VPGS2 FORCED OUTAGE EXTENDED - REBALANCE PORTFOLIO - SL,
VPGS2,2025-06-29 17:29:36,VIC1,17:29:15 P VPGS2 FORCED OUTAGE EXTENDED - REBALANCE PORTFOLIO - SL,
NPS,2025-06-29 17:34:22,VIC1,"Adj bands - chg in mainland demand for DI 17:40, 28051 vs 27897 MW at DI 17:35 P5 run SL",
NPS,2025-06-29 17:34:54,VIC1,Adj avail due to boiler pressure limit SL,
MURRAY,2025-06-29 17:42:52,VIC1,17:41:00 A NSW 5MIN PD Price $18.97 HIGHER THAN 30MIN PD 17:50@17:33 ($318.95) - SL,
NPS,2025-06-29 17:47:42,VIC1,Adj ROC to 2 due to high gas header pressure SL,
LNGS2,2025-06-29 18:11:33,VIC1,18:11:32 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-29 18:14:40,VIC1,Adj avail due to ambient conditions and gas header pressure limit - ROC  = 2 for stability SL,
LNGS1,2025-06-29 18:17:39,VIC1,18:17:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-29 18:42:44,VIC1,"Adj bands - chg in mainland total gen for HHE 22:00,23858 vs 24040 MW at HHE 19:00 P30 PD run SL",
WKIEWA1,2025-06-29 19:08:03,VIC1,070 Reduced water avail~701 Pondage limitations,
WKIEWA2,2025-06-29 19:08:03,VIC1,070 Reduced water avail~701 Pondage limitations,
AGLSOM,2025-06-29 19:20:24,VIC1,020 Reduction in avail cap~GT2 OOS from 00:00 for vibration,
NPS,2025-06-29 19:21:27,VIC1,"Adj bands - P5 > P30 mainland gen wind for HHE 20:30, 1976 MW P5 vs 1771 MW P30 at 19:20 SL",
LNGS1,2025-06-29 20:04:48,VIC1,20:04:47 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS2,2025-06-29 20:05:16,VIC1,20:05:16 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS1,2025-06-29 20:06:18,VIC1,20:06:18 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS3,2025-06-29 20:06:47,VIC1,20:06:47 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS4,2025-06-29 20:07:12,VIC1,20:07:12 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
VPGS5,2025-06-29 20:07:38,VIC1,20:07:37 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
MORTLK11,2025-06-29 20:17:51,VIC1,DEC VIC Semi-scheduled 5PD 629 MW < 30PD 684 MW @ 2017 SL,
VPGS6,2025-06-29 20:21:52,VIC1,20:21:51 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
NPS,2025-06-29 20:48:20,VIC1,"Adj bands - P5 > P30 mainland wind gen for HHE 21:30, 2105 MW P5 vs 1864 MW P30 at 20:45 SL",
WKIEWA1,2025-06-29 22:32:57,VIC1,060 Increased water avail~601 Pondage limitations,
WKIEWA1,2025-06-29 22:41:38,VIC1,060 Increased water avail~601 Pondage limitations,
VPGS4,2025-06-29 23:05:39,VIC1,23:05:38 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
LNGS1,2025-06-29 23:06:13,VIC1,23:06:13 P REVISED STATION CAPABILITY DUE TO CHANGED AMBIENT TEMPERATURE - SL,
BARKIPS1,2025-06-29 06:09:46,SA1,050 Chg in AEMO PD~56 Price increase [SA] avg $235.97 5MPD vs avg $175.98 PD PE 0700-0730,
TORRB2,2025-06-29 06:09:46,SA1,050 Chg in AEMO PD~56 Price increase [SA] avg $235.97 5MPD vs avg $175.98 PD PE 0700-0730,
TORRB3,2025-06-29 06:09:46,SA1,050 Chg in AEMO PD~56 Price increase [SA] avg $235.97 5MPD vs avg $175.98 PD PE 0700-0730,
OSB-AG,2025-06-29 06:52:07,SA1,Change in avail - ambient conditions SL,
LADBROK1,2025-06-29 08:52:56,SA1,INC QLD DEM 5PD 6032 MW > 30PD 5945 MW @ 0900SL,
QPS1,2025-06-29 08:52:56,SA1,INC QLD DEM 5PD 6032 MW > 30PD 5945 MW @ 0900SL,
QPS3,2025-06-29 08:52:56,SA1,INC QLD DEM 5PD 6032 MW > 30PD 5945 MW @ 0900SL,
QPS5,2025-06-29 08:52:56,SA1,INC QLD DEM 5PD 6032 MW > 30PD 5945 MW @ 0900SL,
QPS3,2025-06-29 09:19:27,SA1,INC QLD DEM 5PD 5980 MW > 30PD 5856 MW @ 0930 SL,
QPS5,2025-06-29 09:19:27,SA1,INC QLD DEM 5PD 5980 MW > 30PD 5856 MW @ 0930 SL,
AGLHAL,2025-06-29 09:52:55,SA1,Adj avail due to ambient conditions,
LADBROK1,2025-06-29 09:56:08,SA1,INC QLD DEM 5PD 5959 MW > 30PD 5773 MW @ 1000 SL,
LADBROK1,2025-06-29 10:21:19,SA1,INC QLD DEM 5PD 6062 MW > 30PD 5769 MW @ 1030 SL,
PPCCGT,2025-06-29 13:19:27,SA1,Fuel Management: EOD Linepack - SL,
AGLHAL,2025-06-29 13:41:03,SA1,Band Adj SA P5 RRP $183 @ 5ME 14:30 vs SA P30 RRP $175 @ HHE 14:30 SL,
AGLHAL,2025-06-29 14:38:01,SA1,"Adj avail, GT1-4 OOS SL",
LADBROK1,2025-06-29 15:45:16,SA1,INC NEM DEM 5PD 25388 MW > 30PD 24525 MW @ 1630 SL,
QPS1,2025-06-29 15:45:16,SA1,INC NEM DEM 5PD 25388 MW > 30PD 24525 MW @ 1630 SL,
OSB-AG,2025-06-29 15:48:03,SA1,Change in avail - water wash SL,
BARKIPS1,2025-06-29 16:27:30,SA1,010 Unexpected/plant limits~106 Aux/Plant failure,
BARKIPS1,2025-06-29 22:32:50,SA1,020 Reduction in avail cap~Engine #5 SCR Re-Tensioning,
MPP_1,2025-06-30 02:56:16,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-06-30 02:56:16,QLD1,Fuel/Mill/CV Limitation,
GSTONE3,2025-06-30 03:05:47,QLD1,Unit commitment-Rebid to match Scada-SL,
CPP_3,2025-06-30 03:24:45,QLD1,clinker management - SL,
MPP_1,2025-06-30 03:31:58,QLD1,Fuel/Mill/CV Limitation,
MPP_2,2025-06-30 03:31:58,QLD1,Fuel/Mill/CV Limitation,
AGLSOM,2025-06-30 00:08:19,VIC1,010 Unexpected/plant limits~Update FSIP and ROC,
WKIEWA1,2025-06-30 03:13:09,VIC1,070 Reduced water avail~701 Pondage limitations,
BARKIPS1,2025-06-30 00:17:28,SA1,050 Chg in AEMO PD~56 Price increase [SA] $198.34 AVG 5MPD 00:35 to 01:00 vs $174.18 30MPD PE 01:00,
TORRB2,2025-06-30 01:18:37,SA1,010 Unexpected/plant limits~108 load/ramp variation,
TORRB3,2025-06-30 01:18:37,SA1,010 Unexpected/plant limits~108 load/ramp variation,
BARKIPS1,2025-06-30 01:57:06,SA1,050 Chg in AEMO PD~(1:01 - 1:31 PDs) DISPATCHABLEGENERATION decrease [MAINLAND] [-121 MW] PE 2:30 to PE 03:00,
MP1,2025-06-30 00:16:49,NSW1,"Adj bands - chg in mainland demand for HHE 04:30, 20136 vs 19900 MW at HHE 00:30 P30 PD run SL",
MP2,2025-06-30 00:16:49,NSW1,"Adj bands - chg in mainland demand for HHE 04:30, 20136 vs 19900 MW at HHE 00:30 P30 PD run SL",
CG1,2025-06-30 01:23:34,NSW1,01:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY,
CG2,2025-06-30 01:23:34,NSW1,01:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY,
CG3,2025-06-30 01:23:34,NSW1,01:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY,
CG4,2025-06-30 01:23:34,NSW1,01:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY,
ER01,2025-06-30 03:59:08,NSW1,INC QLD DEM 5PD 5702 MW > 30PD 5497 MW @ 0430 SL,
ER02,2025-06-30 03:59:08,NSW1,INC QLD DEM 5PD 5702 MW > 30PD 5497 MW @ 0430 SL,
ER03,2025-06-30 03:59:08,NSW1,INC QLD DEM 5PD 5702 MW > 30PD 5497 MW @ 0430 SL,
TUMUT3,2025-06-30 04:01:30,NSW1,04:01:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
URANQ11,2025-06-30 04:25:36,NSW1,MW Redistribution SL,
URANQ12,2025-06-30 04:25:36,NSW1,MW Redistribution SL,
URANQ13,2025-06-30 04:25:36,NSW1,MW Redistribution SL,
URANQ14,2025-06-30 04:25:36,NSW1,MW Redistribution SL,
URANQ13,2025-06-30 05:39:57,NSW1,INC VIC DEM 5PD 9583 MW > 30PD 9262 MW @ 0630 SL,
URANQ14,2025-06-30 05:39:57,NSW1,INC VIC DEM 5PD 9583 MW > 30PD 9262 MW @ 0630 SL,
SITHE01,2025-06-30 06:04:39,NSW1,"NSW1 TOTALDEMAND 5PD AVERAGE@6:05 for 6:30 is 130.82 lower than 30PD@5:31 (9,131.18 vs 9,262.00) SL",
URANQ12,2025-06-30 06:05:52,NSW1,INC QLD DEM 5PD 6678 MW > 30PD 6324 MW @ 0630 SL,
SITHE01,2025-06-30 06:14:52,NSW1,NSW1 RRP DP/5PD AVERAGE@6:15 for 6:30 is $87.08 higher than 30PD@6:01 ($287.09 vs $200.01) SL,
URANQ11,2025-06-30 06:17:18,NSW1,INC NSW DEM 5PD 10484 MW > 30PD 10023 MW @ 0700 SL,
CG1,2025-06-30 06:38:25,NSW1,06:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VP5,2025-06-30 07:07:20,NSW1,Load adjust to pd forecast change PD0730 vs pd0700,
VP6,2025-06-30 07:07:20,NSW1,Load adjust to pd forecast change PD0730 vs pd0700,
ER02,2025-06-30 07:16:00,NSW1,Plant conditions - avoid short mill movement SL,
TUMUT3,2025-06-30 07:29:09,NSW1,07:25:04 A NSW 5MIN ACTUAL Price $693.64 HIGHER THAN 30MIN PD 07:30@07:02 ($993.63) - SL,
SHGEN,2025-06-30 07:32:00,NSW1,Constraint management - N>NIL_9R5_9R6_N SL,
TUMUT3,2025-06-30 07:38:31,NSW1,07:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
TALWB1,2025-06-30 07:55:43,NSW1,Adj avail - plume velocity limit - SL,
TALWB1,2025-06-30 08:11:46,NSW1,Adj avail - ambient temp limit - SL,
MP2,2025-06-30 08:14:17,NSW1,Adj avail - coal feeder belt repair - SL,
URANQ11,2025-06-30 08:14:55,NSW1,DEC NSW Semi-scheduled 5PD 957 MW < 30PD 1105 MW @0830 SL,
SITHE01,2025-06-30 08:21:28,NSW1,NSW1 RRP 5PD AVERAGE@8:20 for 9:00 is $104.56 higher than 30PD@8:01 ($404.55 vs $299.99) SL,
TUMUT3,2025-06-30 08:23:27,NSW1,08:23:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
URANQ11,2025-06-30 08:39:35,NSW1,DEC NSW Semi-scheduled 5PD 1384 MW < 30PD 1721 MW @0900 SL,
URANQ12,2025-06-30 08:39:35,NSW1,DEC NSW Semi-scheduled 5PD 1384 MW < 30PD 1721 MW @0900 SL,
URANQ13,2025-06-30 08:39:35,NSW1,DEC NSW Semi-scheduled 5PD 1384 MW < 30PD 1721 MW @0900 SL,
URANQ14,2025-06-30 08:39:35,NSW1,DEC NSW Semi-scheduled 5PD 1384 MW < 30PD 1721 MW @0900 SL,
TUMUT3,2025-06-30 08:52:42,NSW1,08:51:00 A NSW 5MIN PD Price $53.92 LOWER THAN 30MIN PD 09:30@08:32 ($223.95) - SL,
UPPTUMUT,2025-06-30 08:52:42,NSW1,08:51:00 A NSW 5MIN PD Price $53.92 LOWER THAN 30MIN PD 09:30@08:32 ($223.95) - SL,
BW02,2025-06-30 08:54:21,NSW1,030 Increase in avail cap~304 RTS earlier than exp,
TUMUT3,2025-06-30 09:21:31,NSW1,09:21:30 P MANAGE SMALL UNECONOMIC MARGINAL TARGETS - REBID ECONOMIC MINIMUM LOADING VALUE - SL,
GUTHEGA,2025-06-30 09:38:25,NSW1,09:38:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
TUMUT3,2025-06-30 09:51:13,NSW1,09:46:00 A VIC 5MIN PD Price $53.15 LOWER THAN 30MIN PD 10:20@09:32 ($210.45) - SL,
UPPTUMUT,2025-06-30 09:51:13,NSW1,09:46:00 A VIC 5MIN PD Price $53.15 LOWER THAN 30MIN PD 10:20@09:32 ($210.45) - SL,
TUMUT3,2025-06-30 09:58:44,NSW1,09:58:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
VP5,2025-06-30 10:08:53,NSW1,Fabric Filter DP management - SL,
VP6,2025-06-30 10:08:53,NSW1,Fabric Filter DP management - SL,
ER02,2025-06-30 10:18:56,NSW1,DEC QLD Semi-scheduled 5PD 789 MW < 30PD 922 MW @1100 SL,
URANQ11,2025-06-30 10:35:12,NSW1,Change in avail - High Pressure glycol sytem outage - SL,
URANQ13,2025-06-30 10:35:12,NSW1,Change in avail - High Pressure glycol sytem outage - SL,
MP2,2025-06-30 11:31:18,NSW1,Adj avail - coal feeder repair complete - SL,
VP5,2025-06-30 11:41:56,NSW1,Managing FF DP performance,
VP6,2025-06-30 11:41:56,NSW1,Managing FF DP performance,
SITHE01,2025-06-30 11:54:11,NSW1,CHANGE IN PLANT AVAILABILITY - CONTROL LOGIC TEST SL,
CG1,2025-06-30 11:57:29,NSW1,11:53:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
BW03,2025-06-30 12:03:03,NSW1,050 Chg in AEMO PD~50 PD Avail Gen  change NEM ex TAS Average +236MW PE 15:00 - 00:00 (11:31PD),
BW04,2025-06-30 12:03:03,NSW1,050 Chg in AEMO PD~50 PD Avail Gen  change NEM ex TAS Average +236MW PE 15:00 - 00:00 (11:31PD),
VP6,2025-06-30 12:16:13,NSW1,Mill limit SL,
VP5,2025-06-30 12:23:12,NSW1,Load adjust to pd forecast change pd1230 vs PD1200,
VP6,2025-06-30 12:23:12,NSW1,Load adjust to pd forecast change pd1230 vs PD1200,
SITHE01,2025-06-30 12:26:45,NSW1,CHANGE IN PLANT AVAILABILITY - EXTENTED CONTROL TEST SL,
URANQ12,2025-06-30 12:33:00,NSW1,Start notice required SL,
URANQ13,2025-06-30 12:33:00,NSW1,Start notice required SL,
URANQ14,2025-06-30 12:33:00,NSW1,Start notice required SL,
GUTHEGA,2025-06-30 12:46:40,NSW1,12:46:26 P REVISE FSIP FOR NON STANDARD START UP - SL,
SITHE01,2025-06-30 12:57:48,NSW1,CHANGE IN PLANT AVAILABILITY - TEST EXTENDED SL,
BW02,2025-06-30 13:38:09,NSW1,020 Reduction in avail cap~208 RTS later than exp,
TUMUT3,2025-06-30 14:08:52,NSW1,13:51:00 A VIC 5MIN PD Price $106.30 LOWER THAN 5MIN PD 14:10@13:46 ($67.15) - SL,
UPPTUMUT,2025-06-30 14:08:52,NSW1,13:51:00 A VIC 5MIN PD Price $106.30 LOWER THAN 5MIN PD 14:10@13:46 ($67.15) - SL,
MP1,2025-06-30 14:14:49,NSW1,Adj bands - NSW 1420 P5 et al $111 @ 1415 vs P30 $57 - SL,
MP2,2025-06-30 14:14:49,NSW1,Adj bands - NSW 1420 P5 et al $111 @ 1415 vs P30 $57 - SL,
GUTHEGA,2025-06-30 14:35:52,NSW1,14:35:46 P PLANT TEST RUN PROFILE CHANGE - SL,
TUMUT3,2025-06-30 14:48:47,NSW1,14:21:00 A UPPTUMUT 5MIN PD DUID Dispatch 133 HIGHER THAN 5MIN PD 15:00@14:16 (488) - SL,
UPPTUMUT,2025-06-30 14:48:47,NSW1,14:21:00 A UPPTUMUT 5MIN PD DUID Dispatch 133 HIGHER THAN 5MIN PD 15:00@14:16 (488) - SL,
GUTHEGA,2025-06-30 14:58:30,NSW1,14:58:00 P UPDATE CAPABILITY PARAMETERS FOR CHANGE TO OUTAGE PLAN/PLANT CONDITIONS/FUEL SUPPLY - SL,
BW02,2025-06-30 14:59:55,NSW1,020 Reduction in avail cap~208 RTS later than exp,
BW02,2025-06-30 15:15:47,NSW1,020 Reduction in avail cap~208 RTS later than exp,
VP6,2025-06-30 15:20:53,NSW1,Milling/Feeder limit SL,
BW02,2025-06-30 15:28:45,NSW1,030 Increase in avail cap~304 earlier than exp,
VP5,2025-06-30 15:29:47,NSW1,INC NSW Demand P5 10107 > PD30 9511 @ 16:00 SL.,
URANQ12,2025-06-30 15:29:59,NSW1,Reset unit fast start profile SL,
